loan_number,city,state,date_acquired,interest_rate,book_value
100061638,Fremont,OH,07/01/2021,4.0,45161
100061641,Goose Creek,SC,07/01/2021,3.875,78276
100061650,Augusta,GA,07/01/2021,3.75,73340
100061658,Cincinnati,OH,07/01/2021,3.25,43125
100061659,Canton,SD,07/01/2021,3.25,106560
100061664,Omaha,NE,07/01/2021,3.25,65407
100061672,Valley Springs,SD,07/01/2021,4.25,88035
100061678,Mount Pocono,PA,07/01/2021,3.75,187313
100061681,Birmingham,AL,07/01/2021,4.0,55323
100061684,Charlotte,NC,07/01/2021,3.75,69177
100061685,Savannah,GA,07/01/2021,4.0,55371
100061687,Sarasota,FL,07/01/2021,3.5,69566
100061688,Coon Rapids,MN,07/01/2021,4.125,136714
100061690,Merrillville,IN,07/01/2021,3.25,145941
100061697,Saint Cloud,FL,07/01/2021,3.0,149379
100061701,Glenaire,MO,07/01/2021,3.0,87015
100061703,Katy,TX,07/01/2021,4.0,84965
100061704,Los Angeles,CA,07/01/2021,2.875,85883
100061710,Columbus,OH,07/01/2021,4.125,76941
100061714,Chicago,IL,07/01/2021,4.375,104173
100061720,Atlanta,GA,07/01/2021,3.75,88978
100061722,Philadelphia,PA,07/01/2021,2.875,97782
100062807,Saint Louis,MO,07/01/2021,3.875,80964
100063862,North Las Vegas,NV,07/01/2021,3.75,238547
100063866,Katy,TX,07/01/2021,3.375,195481
100063873,Richton Park,IL,07/01/2021,3.375,109573
100063880,Panama City,FL,07/01/2021,3.625,197493
100063884,Walhalla,SC,07/01/2021,3.75,127196
100063892,Chapel Hill,NC,07/01/2021,3.125,203686
100063896,Pharr,TX,07/01/2021,3.25,134426
100063902,East Hartford,CT,07/01/2021,3.375,156327
100063905,Keswick,VA,07/01/2021,3.25,201014
100063907,Summerfield,FL,07/01/2021,3.625,232387
100063911,Saint Louis,MO,07/01/2021,4.0,103532
100063914,Westfield,MA,07/01/2021,3.625,176139
100063916,West Palm Beach,FL,07/01/2021,3.5,248966
100063924,Homestead,FL,07/01/2021,3.125,226334
100063926,Columbia,SC,07/01/2021,3.625,143145
100063930,Hurst,TX,07/01/2021,3.125,270525
100063934,Dayton,OH,07/01/2021,3.75,71980
100066414,Trainer,PA,08/02/2021,4.25,100802
100066426,Sparks,NV,08/02/2021,3.5,130780
100066428,Longview,TX,08/02/2021,3.5,119905
100066430,Wichita,KS,08/02/2021,3.875,196028
100066446,Philadelphia,PA,08/02/2021,4.0,123655
100066447,Auburn,NY,08/02/2021,3.75,66106
100066458,San Jacinto,CA,08/02/2021,3.75,206484
100066478,Mosheim,TN,08/02/2021,3.75,118392
100068991,Dearborn Heights,MI,09/01/2021,4.125,79950
100068992,Conroe,TX,09/01/2021,2.875,131423
100069001,Delran,NJ,09/01/2021,3.25,99835
100069019,Humble,TX,09/01/2021,4.125,210043
100069026,Punta Gorda,FL,09/01/2021,3.0,200685
100069027,North St Paul,MN,09/01/2021,4.625,228405
100069034,Fall River,MA,09/01/2021,3.25,180122
100069044,Woodland Park,NJ,09/01/2021,3.99,251760
