loan_number,city,state,date_acquired,interest_rate,book_value
100061638,Fremont,OH,07/01/2021,4.0,46782
100061641,Goose Creek,SC,07/01/2021,3.875,81180
100061650,Augusta,GA,07/01/2021,3.75,75135
100061658,Cincinnati,OH,07/01/2021,3.25,44722
100061659,Canton,SD,07/01/2021,3.25,110771
100061664,Omaha,NE,07/01/2021,3.25,71691
100061672,Valley Springs,SD,07/01/2021,4.25,90734
100061678,Mount Pocono,PA,07/01/2021,3.75,193106
100061681,Birmingham,AL,07/01/2021,4.0,57283
100061684,Charlotte,NC,07/01/2021,3.75,71767
100061685,Savannah,GA,07/01/2021,4.0,57553
100061687,Sarasota,FL,07/01/2021,3.5,74696
100061688,Coon Rapids,MN,07/01/2021,4.125,140124
100061690,Merrillville,IN,07/01/2021,3.25,152227
100061693,Cave City,KY,07/01/2021,4.0,40789
100061694,Boerne,TX,07/01/2021,4.0,134326
100061697,Saint Cloud,FL,07/01/2021,4.75,153517
100061701,Glenaire,MO,07/01/2021,3.875,88597
100061703,Katy,TX,07/01/2021,4.0,89520
100061704,Los Angeles,CA,07/01/2021,4.125,88094
100061714,Chicago,IL,07/01/2021,4.375,106890
100061716,Wilson,NY,07/01/2021,3.5,53097
100061720,Atlanta,GA,07/01/2021,3.75,92165
100061722,Philadelphia,PA,07/01/2021,4.5,100207
100062807,Saint Louis,MO,07/01/2021,3.875,83715
100062844,Dallas,GA,07/01/2021,3.25,138953
100063862,North Las Vegas,NV,07/01/2021,3.75,244139
100063865,Pittsfield,MA,07/01/2021,3.625,161044
100063866,Katy,TX,07/01/2021,3.375,199447
100063867,Calumet City,IL,07/01/2021,3.75,106289
100063869,Miami,FL,07/01/2021,3.75,299155
100063880,Panama City,FL,07/01/2021,3.625,202113
100063892,Chapel Hill,NC,07/01/2021,3.75,208344
100063896,Pharr,TX,07/01/2021,3.25,137807
100063902,East Hartford,CT,07/01/2021,3.375,159944
100063916,West Palm Beach,FL,07/01/2021,3.5,255386
100063924,Homestead,FL,07/01/2021,3.5,231788
100063926,Columbia,SC,07/01/2021,3.625,146704
100063930,Hurst,TX,07/01/2021,3.625,276690
100063931,Philadelphia,PA,07/01/2021,3.625,107515
100063934,Dayton,OH,07/01/2021,3.75,73622
100063935,Dinuba,CA,07/01/2021,3.375,228676
100066414,Trainer,PA,08/02/2021,4.25,103782
100066419,Baltimore,MD,08/02/2021,3.5,185888
100066426,Sparks,NV,08/02/2021,3.5,135331
100066430,Wichita,KS,08/02/2021,3.875,201869
100066446,Philadelphia,PA,08/02/2021,4.0,128043
100066447,Auburn,NY,08/02/2021,3.75,68137
100066458,San Jacinto,CA,08/02/2021,3.75,212647
100066469,Richmond,VA,08/02/2021,3.5,89954
100066473,Grand Haven,MI,08/02/2021,3.25,107182
100066476,Bel Air,MD,08/02/2021,3.375,285494
100066478,Mosheim,TN,08/02/2021,3.75,121867
100068991,Dearborn Heights,MI,09/01/2021,4.125,82427
100068992,Conroe,TX,09/01/2021,3.5,134901
100069001,Delran,NJ,09/01/2021,3.5,102288
100069014,Groveland,FL,09/01/2021,3.5,188687
100069019,Humble,TX,09/01/2021,4.125,216728
100069026,Punta Gorda,FL,09/01/2021,4.75,204703
100069027,North St Paul,MN,09/01/2021,4.625,231885
100069034,Fall River,MA,09/01/2021,3.25,189481
100069044,Woodland Park,NJ,09/01/2021,3.99,259752
100069052,Houston,TX,09/01/2021,3.75,127930
100069060,Brownsville,PA,09/01/2021,4.75,149360
100069063,Riverview,FL,09/01/2021,3.25,267505
100069983,Henderson,TN,09/01/2021,3.375,113110
100069989,Houston,TX,09/01/2021,4.25,89544
100069990,Cape Coral,FL,09/01/2021,3.5,161028
100069993,Laurel,MD,09/01/2021,4.125,171060
100069999,Hamilton,NJ,09/01/2021,3.75,242595
100070007,Fort Worth,TX,09/01/2021,3.5,130202
100070008,Fresno,CA,09/01/2021,3.5,175819
100070010,Burien,WA,09/01/2021,3.5,256669
100070013,Delano,CA,09/01/2021,3.75,104296
100070018,Ringwood,NJ,09/01/2021,3.375,202075
100070027,Ave Maria,FL,09/01/2021,3.375,209915
100070030,Andrews,TX,09/01/2021,3.875,212073
100070034,Long Branch,NJ,09/01/2021,3.75,230800
100070035,Largo,FL,09/01/2021,3.5,208406
100070036,Rio Rico,AZ,09/01/2021,3.75,87204
100070037,Snellville,GA,09/01/2021,3.875,144343
100070040,Bulls Gap,TN,09/01/2021,3.75,67849
100058407,Baker,LA,06/01/2021,4.0,82854
100058608,Covington,GA,06/01/2021,3.625,220176
100059931,Baltimore,MD,06/01/2021,3.625,324778
100059355,Anniston,AL,06/01/2021,4.0,97128
100059658,Corbin,KY,06/01/2021,4.99,99170
100059702,Baton Rouge,LA,06/01/2021,4.875,277302
100061729,Hamburg,NY,07/01/2021,3.625,175436
100061731,Greenfield,IN,07/01/2021,4.0,101353
100061733,Scottsbluff,NE,07/01/2021,3.875,37073
100061736,Louisville,KY,07/01/2021,4.375,152913
100061738,Polk City,FL,07/01/2021,5.0,153783
100061739,Bakersfield,CA,07/01/2021,4.125,114463
100061748,Irving,TX,07/01/2021,3.75,63190
100061753,Thornton,CO,07/01/2021,3.875,98273
100061773,Upper Marlboro,MD,07/01/2021,4.0,103310
100061777,Fort Wayne,IN,07/01/2021,4.25,74829
100061780,Carol Stream,IL,07/01/2021,4.0,255951
100061789,Rex,GA,07/01/2021,3.25,82517
100061794,Las Vegas,NV,07/01/2021,4.0,143163
100061801,Oconomowoc,WI,07/01/2021,4.0,107876
100061802,Jacksonville,FL,07/01/2021,3.75,148333
100061803,South Holland,IL,07/01/2021,3.875,186289
100062005,Lawrenceville,GA,07/01/2021,4.0,190150
100062029,Cameron,OK,07/01/2021,4.25,49052
100062033,Euharlee,GA,07/01/2021,3.75,110618
100062298,Catlettsburg,KY,07/01/2021,4.25,245437
100062323,Richmond,VA,07/01/2021,4.0,131917
100062340,Kingsport,TN,07/01/2021,3.99,164873
100062341,Dolton,IL,07/01/2021,3.625,152928
100062541,Antioch,TN,07/01/2021,3.5,146814
100062546,Marion,OH,07/01/2021,3.875,66053
100062550,Norcross,GA,07/01/2021,3.625,142238
100062558,Canal Winchester,OH,07/01/2021,4.0,198968
100062561,New Bedford,MA,07/01/2021,3.625,159893
100062564,Douglasville,GA,07/01/2021,4.375,134326
100062565,Mclendon Chisholm,TX,07/01/2021,4.0,184615
100062566,Phoenix,AZ,07/01/2021,3.875,113972
100062579,Port Saint Lucie,FL,07/01/2021,4.125,219379
100062585,Eastpointe,MI,07/01/2021,3.75,69091
100062626,Philadelphia,PA,07/01/2021,4.125,82912
100061557,Eugene,MO,07/01/2021,3.75,117662
