name,state,date_acquired,book_value,investment_income,ownership_pct
Bonds - U.S. Government,,11/02/2017,19835890,140625,0.0
G1011# AF 1 BERENDSEN PLC 5.410% 12/17/21 D,,12/07/2017.,14000000,0,0.0
17305E DY 8 CITIBANK CREDIT CARD ISSUANCE CCCIT,,09/20/2017.,10872656,0,0.0
Bonds - All Other Government 05968C AA 0 BANCO LATINOAMERICANO,DE,04/04/2017.,8934390,0,0.0
"Massachusetts Capital Resource Company, LP Boston",MA,08/30/1996,8812397,0,8.98
03789X AA 6 APPLEBEES / IHOP FUNDING LLC D,,06/15/2017.,6536000,-136454,0.0
98956P AA 0 ZIMMER HOLDINGS INC 4.625%,,11/30/2019,6225672,23896,4.634
24713G AB 8 DELPHI AUTOMOTIVE PLC 4.250% 01/15/26 D,,12/07/2017.,6023340,0,0.0
29245J AJ 1 EMPRESA NACIONAL DEL PETROLEO C,,03/07/2017.,5655298,-103806,0.0
N1492@ AA 4 BOSKALIS FINANCE BV 5.190% 07/22/17 D,,01/23/2017.,5000000,0,0.0
67590E AE 4 OCT15_13-1A 3.507% 01/19/25 D,,07/19/2017.,4998235,0,0.0
31418C JE 5 ASSO,,07/14/2017,4641742,65031,0.0
21988V AA 1 CORPORACION LINDLEY SA 6.75%,,11/23/2021,4422300,28500,6.659
50076@ AC 6 KRATON POLYMERS LLC 01/06/22,,01/09/2017.,3996250,0,0.0
J7660* AB 2 ST. JUDE MEDICAL JAPAN,CO,02/03/2017.,3659375,-641290,0.0
62987B AB 8 GP GESTION GP MONETAIRE FCP C,,09/19/2017.,3530883,98969,0.0
J7660* AA 4 ST. JUDE MEDICAL JAPAN,CO,02/03/2017.,3489845,-592483,0.0
38749# AA 0 GRANITE STATE GAS TRANSMISSION,,12/15/2017.,3333334,0,0.0
3128MJ Y6 1 FEDERAL HOME LOAN MORTGAGE COR,,12/01/2017.,3067767,34913,0.0
81725T D@ 6 SENSIENT TECHNOLOGIES CORPORAT,,05/03/2017.,3000000,0,0.0
G1591# AJ 1 BRITVIC PLC Britvic Plc 4.94% 12/17/17 D,,12/17/2017.,3000000,0,0.0
50078* AA 0 01/06/22,,01/09/2017,2372457,44307,0.0
45661@ AE 3 INEOS US FINANCE LLC 05/04/18,,02/27/2017.,2349816,0,0.0
G9284#,AZ,06/27/2018,2005252,718,3.23
"Current Year's Year's Other- Landmark Equity Partners XIV, L.P Simsbury",CT,12/19/2008,1643832,121472,0.22
50078* AA 0 01/06/22,,01/09/2017,1640860,45034,0.0
[Pay floating GBP] ; 2013-FXS- G2956@AC5 ABP,,12/26/2033,1534500,30687,0.0
91911X AQ 7 VALEANT PHARMACEUTICALS INTERN,,11/07/2017.,1500000,-129125,0.0
16725* AE 0 CHICAGO BRIDGE & IRON,CO,11/20/2017.,1371000,-2,0.0
3128MJ ZN 3 FEDERAL HOME LOAN MORTGAGE COR,,12/01/2017.,1273717,0,0.0
Massachusetts Capital Resource Company Boston,MA,08/30/1996,1222422,773582,1.25
81675K AD 1 SEMINOLE TRIBE OF FLORIDA,,07/06/2017.,1188184,0,0.0
85234# AB 1 STADIUM FUNDING TRUST 5.000%,,04/01/2039,1088700,12500,5.0
44107T AU 0 HOST HOTELS&RESORTS LP 3.75%,,10/15/2023,1020235,7917,4.124
85571N AB 5 STARZ LLC STARZ FINANCE CORP 5% & 9/15/,,01/07/2017.,1010000,0,0.0
35671D BP 9 PLAINS EXPORATION & PRODUCTION,,06/20/2017.,1009412,0,0.0
23331A BD 0 D R HORTON INC D.R. HORTON INC 4.75% 5/1,,05/15/2017.,1000000,0,0.0
75281A AV 1 RANGE RESOURCES CORP 5.750% 06/01/21.,,10/05/2017.,1000000,0,0.0
97314X,AK,11/17/2017.,1000000,0,0.0
00971Y AB 6 AKBANK TAS 6.500% 03/09/18 D,,06/07/2017.,996560,26691,0.0
35671D BY 0 GOLD,,06/20/2017,992263,36227,0.0
09531S AG 2 BLUE BUFFALO,CO,05/25/2017.,942080,0,0.0
29248D AA 0 ENA NORTE TRUST 4.950% 04/25/28 C,,10/25/2017.,923795,0,0.0
74958E,AS,12/01/2017.,885357,0,0.0
N8879# AC 6 TRONOX PIGMENTS NETHERLANDS BV C,,09/22/2017.,874047,0,0.0
52518R CC 8 LSSC_05-1 1.892% 09/26/45,,12/26/2017.,855636,0,0.0
20605P AD 3 CONCHO RESOURCES INC 5.500% 10/01/22,,10/13/2017.,825000,0,0.0
12648E AJ 1 CSMC_14-2R 3.000% 05/01/36,,12/01/2017.,804871,0,0.0
63861H,AL,12/01/2017.,709572,0,0.0
00256@ AC 3 AARONS INC 4.750% 04/14/21,,04/14/2017.,700000,0,0.0
94978# AN 7 COMMONWEALTH EDISON 6.690% 06/15/17,,02/16/2017.,670127,0,0.0
35671D BZ 7 GOLD,,06/20/2017,663928,16337,0.0
35671D BR 5 FREEPORT-MCMORAN COPPER & GOLD,,06/20/2017.,653009,0,0.0
L0427G AB 2 AWAS FINANCE LUXEMBOURG 2012 C,,09/08/2017.,622122,0,0.0
52524P AA 0 LEHMAN XS TRUST LXS_07-6,,12/01/2017.,598799,0,0.0
"Life Insurance Community Investment Initiative, L.L.C. Boston",MA,01/01/1999,555349,11464,0.55
60040# AA 0 MILLENNIUM PIPELINE,CO,12/30/2017.,530779,0,0.0
COSAN LUXEMBOURG SA 7.000% 22112E AC 2 01/20/27 C,,03/27/2017,512500,15264,0.0
18538R AH 6 CLEARWATER PAPER CORP 5.375% 02/01/25,,10/31/2017.,500000,2500,0.0
44986U AC 3 INEOS GROUP HOLDINGS SA D,,03/01/2017.,500000,0,0.0
Bonds - All Other Government,,06/27/2017,498600,9225,0.0
82926# AF 2 SINCLAIR TELEVISION GROUP INC,,01/03/2017.,491269,0,0.0
61751J,AK,12/01/2017.,460225,0,0.0
o Year's Interest / 36242D PL 1 GSR MORTGAGE LOAN TRUST GSR_04,,12/01/2017.,431660,0,0.0
12543D AV 2 CHS/COMMUNITY HEALTH SYSTEMS I,,09/21/2017.,420000,-96075,0.0
35906A,AZ,10/30/2017.,400000,-62000,0.0
31620M AH 9 FIDELITY NATIONAL INFORMATION,,03/15/2017.,389000,0,0.0
07324F AC 4 BAYVIEW FINANCIAL ACQUISITION,,12/01/2017.,378236,0,0.0
31292H 4K 7 FEDERAL HOME LOAN MORTGAGE COR,,12/01/2017.,353171,0,0.0
31418C JE 5 ASSO,,07/14/2017,310181,2615,0.0
88031R AA 6 TENASKA ALABAMA 6.125% 03/30/23,,12/30/2017.,306754,0,0.0
31403C WF 4 FEDERAL NATIONAL MORTGAGE ASSO,,12/01/2017.,304753,0,0.0
"Odyssey Investment Partners Fund IV, LP New York",NY,12/23/2008,296513,848508,0.1
C9413P AU 7 VALEANT PHARMACEUTICALS INTERN,,05/12/2017,254119,6354,0.0
o Year's Interest / 81810# AA 4 SEVENTY SEVEN ENERGY INCF52418,,04/20/2017.,244969,0,0.0
31335B EC 6 FEDERAL HOME LOAN MORTGAGE COR,,12/01/2017.,243393,0,0.0
44043V AD 0 HORIZON PHARMA INC 04/29/21,,03/29/2017.,235738,0,0.0
10552T AF 4 BRF SA 4.750% 05/22/24 C,,03/22/2017.,233125,2020,0.0
29252B AA 7 ENBRIDGE PIPELINES SOUTHERN LI,,12/30/2017.,228030,0,0.0
Bonds - U.S. Government 36202E T3 3 GOVERNMENT NATIONAL MORTGAGE A,,12/01/2017.,213592,0,0.0
90014Q AA 5 TURKIYE GARANTI BANKASI,AS,06/19/2017.,199752,5312,0.0
67059T AB 1 NUSTAR LOGISTICS LP 4.800% 09/01/20,,04/20/2017.,192500,6906,0.0
Bonds - Industrial and Miscellaneous 00115* AA 0 AES ILUMINA LLC 6.000% 03/26/32,,12/29/2017.,185935,0,0.0
G7739P AF 7 CABLE & WIRELESS LTD 12/02/22 D,,12/30/2016.,161293,0,0.0
P7077@,AK,12/30/2017.,150000,0,0.0
"Originally Type and Actual Cost at Additional Investment Percentage of Landmark Equity Partners XIV, L.P Simsbury",CT,12/19/2008.,138368,0,0.22
90346W AA 1 US AIRWAYS 2013-1A PASS THROUG,,11/15/2017.,132766,0,0.0
G7739P AG 5 CABLE & WIRELESS LTD 12/02/22 D,,12/30/2016.,131967,0,0.0
o Year's Interest /,,03/13/2017.,130000,-1950,0.0
P7077@ AH 7 Nassau Air Dev 6.340% 03/30/35 D,,12/31/2017.,130000,0,0.0
31335B CZ 7 FEDERAL HOME LOAN MORTGAGE COR,,12/01/2017.,128478,0,0.0
31414E RC 0 FEDERAL NATIONAL MORTGAGE ASSO,,12/01/2017.,122877,0,0.0
79575@,AK,12/25/2017.,116667,0,0.0
43289* AA 0 HILTON WORLDWIDE FINANCE LLC,,03/16/2017.,109083,0,0.0
03835V AD 8 DELPHI AUTOMOTIVE PLC 4.250% 01/15/26 D,,12/07/2017,101292,0,0.0
20605P AC 5 CONCHO RESOURCES INC 6.500% 01/15/22,,01/16/2017.,100750,0,0.0
50152# AC 1 KT REAL ESTATE HOLDINGS LLC,,11/24/2017.,99397,0,0.0
31371M CF 2 FEDERAL NATIONAL MORTGAGE ASSO,,12/01/2017.,95756,0,0.0
31411U HN 4 FEDERAL NATIONAL MORTGAGE ASSO,,12/01/2017.,86858,0,0.0
31371L CD 9 FEDERAL NATIONAL MORTGAGE ASSO,,12/01/2017.,80261,0,0.0
Bonds - U.S. Special Revenue and Special Assessment 31283H 2Q 7 FEDERAL HOME LOAN MORTGAGE COR,,12/01/2017.,72510,0,0.0
12674@ AA 6 CVS PASSTHROUGH TRUST 4.016% 08/10/35,,12/10/2017.,56141,0,0.0
30162R AA 9 EXELA INTERMEDIATE LLC,,06/28/2017,48188,2167,0.0
G0369@ AT 3 ANGLIAN WATER SERVICES FINANCI B,,04/18/2016,43665,0,0.0
3128QS 3S 3 FEDERAL HOME LOAN MORTGAGE COR,,12/01/2017.,32211,0,0.0
31283H 2R 5 FEDERAL HOME LOAN MORTGAGE COR,,12/01/2017.,28426,0,0.0
84860* AB 9 SPIRITS OF ST LOUIS BASKETBALL,,12/31/2017.,28423,0,0.0
U.S. Government Bonds - Issuer Obligations UNITED STATES TREASURY @,,08/23/2017.,26896,0,1.087
75281A AW 9 RANGE RESOURCES CORP 5.750% 06/01/21,,10/05/2017,19806,0,0.0
3128MJ ZN 3 FEDERAL HOME LOAN MORTGAGE COR,,02/01/2017,19421,0,0.0
U.S. Government Bonds - Issuer Obligations UNITED STATES TREASURY,,11/02/2017,19122,0,0.0
Bonds - Industrial and Miscellaneous 00165C AC 8 AMC ENTERTAINMENT HOLDINGS INC,,03/13/2017,19000,352,0.0
88031N AA 5 TENASKA ALABAMA Tenaska Alabama Partners.,,12/30/2017.,17234,0,0.0
"Odyssey Investment Partners Fund IV, LP New York",NY,12/23/2008.,12772,0,0.1
69322H AE 8 PAE HOLDING CORP TL L+550,,12/29/2017.,12250,0,0.0
00971Y AF 7 AKBANK TAS 5.125% 03/31/25 C,,06/07/2017,10250,0,0.0
Bonds - U.S. Special Revenue & Special Assessment Obligations and all Non-Guaranteed Obligations of Agencies and Authorities of Governments and Their U.S. Political Subdivision - Issuer Obligations FEDERAL HOME LOAN BANKS @,,09/14/2017.,9852,0,1.11
46590T AE 5 JPMDB COMMERCIAL MORTGAGE SECU,,07/14/2017,9235,0,0.0
FEDERAL HOME LOAN BANKS,,11/10/2017,8933,0,0.0
00388W AC 5 ABU DHABI NATIONAL ENERGY,CO,06/16/2017,8701,0,0.0
FEDERAL HOME LOAN BANKS,,12/15/2017,8345,0,0.0
