name,state,date_acquired,book_value,investment_income,ownership_pct
Admini- Date Type Actual Cost Additional for VNDO 2016-350P E New York,NY,04/06/2018,0,0,1.75
Toronto-Dominion Bank Toronto CAN Transfer from Schedule D 2.B,FE,10/06/2022,0,0,0.057
Value Years Than Capital- Book/ Exchange Value Foreign JDM Partners Tempe Arizona Core Fund IV LLC Phoenix,AZ,12/01/2017,0,0,0.0
Number of Paid for Accrued Admini- CALIFORNIA ST HSG,FIN,03/12/2025,0,0,0.0
CALIFORNIA ST HSG,FIN,03/12/2025,0,0,0.0
MARYLAND CMNTY DEV ADMIN HSG &,,02/12/2025,0,0,0.0
NORTH CAROLINA HSG,FIN,02/07/2025,0,0,0.0
PENNSYLVANIA ST ECON DEV FING,,03/26/2025,0,0,0.0
UTAH HSG CORP SF MTGE REVENUE,,01/09/2025,0,0,0.0
AMAZON.COM INC,,01/29/2025,0,0,0.0
BRISTOL-MYERS SQUIBB,CO,01/29/2025,0,0,0.0
COMMUNITY HEALTH NETWORK,,01/29/2025,0,0,0.0
CON EDISON CO OF,NY,02/12/2025,0,0,0.0
CON EDISON CO OF,NY,01/29/2025,0,0,0.0
META PLATFORMS INC,,01/29/2025,0,0,0.0
GLENCORE FUNDING LLC,,03/26/2025,0,0,0.0
HEALTH CARE SERVICE CORP,,01/24/2025,0,0,0.0
INTERCONTINENTALEXCHANGE,,01/06/2025,0,0,0.0
MARS INC,,03/26/2025,0,0,0.0
QUALCOMM INC,,01/06/2025,0,0,0.0
REINSURANCE GRP OF AMER,,02/26/2025,0,0,0.0
SOUTHERN CAL EDISON,,01/07/2025,0,0,0.0
UNITEDHEALTH GROUP INC,,01/29/2025,0,0,0.0
AERCAP IRELAND CAP/GLOBA,,03/25/2025,0,0,0.0
DEUTSCHE BANK,NY,01/08/2025,0,0,0.0
PFIZER INVESTMENT ENTER,,03/26/2025,0,0,0.0
RIO TINTO,FIN,03/26/2025,0,0,0.0
SUMITOMO MITSUI FINL GRP,,01/07/2025,0,0,0.0
FHR 5502 FD,,01/10/2025,0,0,0.0
LXS 2005-8 2A4A,,01/01/2025,0,0,0.0
OR 2023-10A,AR,03/14/2025,0,0,0.0
CGMS 2016-1A A2R3,,03/14/2025,0,0,0.0
WEN 2022-1A A2II,,01/02/2025,0,0,0.0
