loan_number,city,state,date_acquired,interest_rate,book_value
8880069555A,Jerome,ID,12/17/2024,6.96,26508812
7152426,Mount Pleasant,NC,02/09/2024,7.72,219425
7149996,Pittsburgh,PA,12/20/2023,9.178,362923
7155353,Baltimore,MD,04/19/2024,8.037,70379
7144484,Rochester,NY,05/11/2023,7.071,106184
7144581,Philadelphia,ITA,05/11/2023,7.349,104728
7144617,Greenville,SC,05/15/2023,7.219,212359
7162685,Las Vegas,NV,10/30/2024,5.507,73830
7160982,South Bend,IN,08/07/2024,7.203,87926
7163294,Lake Charles,LA,10/30/2024,4.096,32633
7164296,Pittsburgh,PA,09/13/2024,8.05,85091
7146051,Columbus,OH,08/30/2023,8.241,139983
7144583,Tampa,FL,05/11/2023,6.272,253399
7152789,Fairburn,GA,02/20/2024,6.459,261356
7152593,Rockwood,TN,02/14/2024,9.592,143108
7149273,Los Angeles,CA,11/21/2023,4.584,256613
7152633,Baltimore,MD,01/26/2024,7.984,109108
7152634,Pontiac,MI,01/26/2024,7.535,100724
7146374,Wilson,NC,09/07/2023,9.527,109292
7151673,Milton,NY,01/11/2024,5.504,360527
7148349,San Diego,CA,09/28/2023,7.719,329628
7164156,Clarksville,OH,09/27/2024,4.397,278082
7154182,Wellington,NLD,05/13/2024,4.974,405759
7154693,Mesquite,NV,03/26/2024,4.292,105698
7148063,Orange,CA,09/28/2023,5.179,978668
7148778,Waco,TX,10/24/2023,7.958,135289
7144413,Jonesboro,GA,05/04/2023,7.358,217912
3113959,Atlanta,GA,12/23/2022,6.01,360294
2026721,Roswell,GA,12/23/2022,6.01,334695
3113925,Portland,OR,12/23/2022,5.656,361655
3114208,Arlington,VA,12/23/2022,5.577,394733
2031350,Atlanta,GA,12/23/2022,5.701,430067
2019895,Tualatin,OR,12/23/2022,6.895,305559
2014280,Setauket,NY,12/23/2022,6.393,327476
2001667,Raritan,NJ,12/23/2022,6.115,97599
2001822,Philadelphia,PA,12/23/2022,6.563,77735
2025703,Doylestown,PA,12/23/2022,5.541,314999
2002183,North Arlington,NJ,12/23/2022,6.139,200926
2003492,Los Banos,CA,12/23/2022,6.195,112866
2003060,Rolesville,NC,12/23/2022,6.16,185665
2002985,Manassas,VA,12/23/2022,6.218,191462
