loan_number,city,state,date_acquired,interest_rate,book_value
2005168,Madison,NJ,05/26/2017,4.875,382857
2005495,Downers Grove,IL,05/26/2017,4.5,527409
2006054,Las Vegas,NV,05/26/2017,4.125,392704
2006148,Falls Church,VA,05/26/2017,4.125,481108
2006151,Fair Oaks,CA,05/26/2017,4.25,720445
2006178,Portland,OR,05/26/2017,4.125,374169
2006445,Corte Madera,CA,05/26/2017,4.25,646968
2006475,Ashburn,VA,05/26/2017,4.25,633919
2006497,Charlottesville,VA,05/26/2017,4.125,468619
2006503,Murphy,TX,05/26/2017,4.0,251697
2006865,Milton,GA,04/18/2018,4.0,337810
2007505,Lincolnwood,IL,05/26/2017,4.0,479121
2007542,Arlington,VA,05/26/2017,4.0,481406
2007550,Lake Bluff,IL,05/26/2017,4.0,407750
2007573,Alexandria,VA,05/26/2017,4.0,742562
2007587,Bethesda,MD,05/26/2017,4.0,642409
2007615,Annapolis,MD,05/26/2017,3.625,313750
2007898,Peoria,AZ,05/26/2017,3.5,52968
2007903,Dallas,TX,05/26/2017,4.0,482354
2007918,San Diego,CA,05/26/2017,4.125,324762
2007993,Yorba Linda,CA,05/26/2017,4.0,628513
2008007,Los Angeles,CA,05/26/2017,4.25,645289
2008367,Las Vegas,NV,05/26/2017,4.5,532744
2008891,Lake Oswego,OR,05/26/2017,4.125,574531
2009096,Arlington,VA,05/26/2017,3.875,347109
2009546,Brooklyn,NY,05/26/2017,4.0,513550
2009741,Rancho Cucamonga,CA,05/26/2017,3.625,577218
2009792,San Anselmo,CA,05/26/2017,4.125,360718
2009794,Portland,OR,05/26/2017,4.0,422841
2009816,Culver City,CA,05/26/2017,4.0,645189
2010603,Mount Pleasant,SC,05/26/2017,3.875,328392
2012694,Hawthorne,NY,05/26/2017,4.125,412896
2012925,Seabrook,TX,05/26/2017,3.75,256643
2012929,Midland,TX,05/26/2017,4.375,541709
2013741,Los Angeles,CA,05/26/2017,3.875,480503
2014857,Manasquan,NJ,05/26/2017,4.0,556099
2015208,Rockville Centre,NY,05/26/2017,3.875,479522
2017692,River Forest,IL,05/26/2017,3.875,610949
2017769,San Diego,CA,05/26/2017,4.25,492134
2017781,Rockville Centre,NY,05/26/2017,4.25,568478
2017806,Davis,CA,05/26/2017,4.0,356561
2017812,Garnet Valley,PA,05/26/2017,4.125,362715
2017912,Babylon,NY,05/26/2017,4.25,530279
2017925,Lutherville Timonium,MD,05/26/2017,4.625,749822
2017957,San Rafael,CA,05/26/2017,4.25,448827
2018221,Tampa,FL,05/26/2017,3.875,288704
2018514,Waterford,VA,05/26/2017,3.875,494145
2018520,Staten Island,NY,05/26/2017,3.875,409343
2018525,San Marcos,CA,05/26/2017,4.125,506964
2018529,Sykesville,MD,05/26/2017,3.75,420819
2018573,Las Vegas,NV,05/26/2017,4.125,333597
2018592,Annapolis,MD,05/26/2017,4.375,474332
2018777,Louisville,CO,05/26/2017,3.75,440093
2018817,Medina,MN,11/21/2019,3.875,479429
2019334,Suwanee,GA,04/18/2018,4.125,335199
2019606,Lakewood,CO,05/26/2017,3.75,465276
2019642,Las Vegas,NV,05/26/2017,3.875,681904
2019751,West River,MD,05/26/2017,4.25,532110
2019948,Parker,CO,05/26/2017,3.75,403131
2019968,Parkland,FL,05/26/2017,4.5,439576
2019976,Seattle,WA,05/26/2017,3.875,735819
2020082,Staten Island,NY,05/26/2017,3.875,445634
2020103,Chicago,IL,05/26/2017,3.875,416396
2020173,Apex,NC,05/26/2017,4.375,423333
2020177,Carlsbad,CA,05/26/2017,3.875,447867
2020189,San Francisco,CA,05/26/2017,3.75,772605
2020370,Allison Park,PA,05/26/2017,3.875,373555
2020587,Miami,FL,05/26/2017,3.875,447821
2020596,Tenafly,NJ,05/26/2017,4.0,354426
2020603,Ramsey,NJ,05/26/2017,3.875,464920
2020635,Holly Springs,NC,05/26/2017,3.625,339759
2021135,Bethesda,MD,05/26/2017,3.875,525828
2021184,San Diego,CA,05/26/2017,3.75,803692
2021339,Richardson,TX,05/26/2017,3.875,471103
2021341,Raleigh,NC,05/26/2017,3.875,378691
2021645,Arlington,VA,05/26/2017,4.0,616739
2021698,Alexandria,VA,05/26/2017,3.625,239292
2021702,Houston,TX,05/26/2017,3.875,407339
2021723,Atlanta,GA,04/18/2018,3.75,612337
2021729,Suwanee,GA,04/18/2018,3.75,447885
2021778,Hayward,CA,05/26/2017,3.75,538642
2021797,Lucas,TX,05/26/2017,3.75,506032
2021941,Lucas,TX,05/26/2017,3.875,226408
2021964,Nine Mile Falls,WA,05/26/2017,4.25,446702
2021999,Vacaville,CA,05/26/2017,3.875,406392
2022005,Castle Rock,CO,05/26/2017,4.0,512299
2022026,Palm Desert,CA,05/26/2017,3.875,352490
2022214,La Verne,CA,05/26/2017,4.125,455012
2022232,Mc Queeney,TX,05/26/2017,4.5,638248
2022244,Arlington Heights,IL,05/26/2017,3.75,542436
2022373,Portland,OR,05/26/2017,3.625,475743
2022538,Boulder,CO,05/26/2017,3.75,467452
2022546,Portland,OR,05/26/2017,3.5,523600
2023007,Centennial,CO,05/26/2017,3.75,500540
2023056,Aurora,CO,05/26/2017,3.75,287358
2023082,Haddonfield,NJ,05/26/2017,3.625,418218
2023085,Murrieta,CA,05/26/2017,3.875,699268
2023086,Gresham,OR,05/26/2017,3.75,399777
2023100,Monroe Township,NJ,05/26/2017,2.75,686212
2023108,Austin,TX,05/26/2017,4.25,611088
2023110,Atlanta,GA,04/18/2018,3.625,89422
2023144,Alexandria,VA,05/26/2017,3.625,497570
2023302,Orefield,PA,05/26/2017,4.375,631806
2023314,Sacramento,CA,05/26/2017,3.75,553674
2023344,Fruit Heights,UT,05/26/2017,4.25,519493
2023347,Fort Lauderdale,FL,05/26/2017,3.875,412190
2023475,Charlotte,NC,05/26/2017,3.75,224815
2023518,Brooklyn,NY,05/26/2017,3.75,596193
2023526,Missouri City,TX,05/26/2017,4.125,538509
2023532,Alamo,CA,05/26/2017,3.875,601054
2023536,Forest,VA,05/26/2017,3.625,517689
2023584,Roswell,GA,04/18/2018,3.625,621814
2023602,Lake Oswego,OR,05/26/2017,3.875,484634
2023614,Redondo Beach,CA,05/26/2017,3.75,522227
2023627,Las Vegas,NV,05/26/2017,3.625,512853
2023636,Rocklin,CA,05/26/2017,3.75,395945
2023648,Lucas,TX,05/26/2017,3.625,302654
2023725,Flower Mound,TX,05/26/2017,3.625,508551
2023913,San Antonio,TX,05/26/2017,3.875,397957
2024325,Charleston,SC,05/26/2017,3.875,426895
2024552,Bellevue,WA,05/26/2017,3.625,487366
2024566,Oakland,CA,05/26/2017,3.5,389242
2025331,Chamblee,GA,04/18/2018,3.625,387635
2025421,Scottsdale,AZ,05/26/2017,3.625,421811
2025608,Philadelphia,PA,05/26/2017,3.625,416437
2025610,Black Diamond,WA,11/21/2019,3.875,282962
2025620,Vacaville,CA,05/26/2017,3.625,440998
2025663,Ashburn,VA,05/26/2017,3.75,522276
2026295,Holly Springs,NC,05/26/2017,3.75,362995
2026763,Tampa,FL,05/26/2017,3.75,392616
2027747,Morgan Hill,CA,11/21/2019,3.75,791671
2027764,Murrieta,CA,05/26/2017,3.375,391516
2028417,Woodbridge,VA,05/26/2017,4.125,673204
2028771,Mission Viejo,CA,05/26/2017,3.5,581270
2029075,Scotts Valley,CA,05/26/2017,4.25,553019
2029806,Gilroy,CA,11/21/2019,4.625,844599
2031522,Mount Pleasant,SC,04/18/2018,4.375,139309
3113423,Santa Fe,NM,04/18/2018,4.0,364492
3113620,Hilton Head Island,SC,04/18/2018,4.125,206175
3113623,Evergreen,CO,04/18/2018,4.0,520779
3114120,Ponte Vedra,FL,04/18/2018,3.625,241760
3114351,Roswell,GA,04/18/2018,4.25,571429
3114364,Brighton,MI,04/18/2018,4.5,541348
3114437,Virginia Beach,VA,04/18/2018,4.5,481995
3114946,Charlotte,NC,04/18/2018,4.5,388017
3116486,Brooklyn,NY,05/15/2018,4.25,522711
3116737,Kew Gardens,NY,12/14/2018,4.625,614304
3119422,Los Angeles,CA,10/26/2018,4.625,723740
3120295,Gaston,OR,08/08/2019,3.875,214563
3121145,Brooklyn,NY,09/30/2019,4.0,630210
3121852,Virginia Beach,VA,10/25/2019,2.875,199644
3122127,Austin,TX,10/18/2019,3.5,572280
3122245,Gallatin,TN,12/16/2019,3.375,759278
3123487,Plano,TX,08/10/2021,3.25,406337
3123962,Sandy,UT,04/06/2020,3.625,490771
3123984,Jupiter,FL,02/19/2020,3.875,795063
3124326,Greenacres,WA,05/04/2020,3.375,435936
3124429,Raleigh,NC,04/20/2020,3.375,363322
3124489,San Francisco,CA,05/13/2020,3.25,633891
3124782,Ponte Vedra Beach,FL,05/21/2020,3.0,195277
3125977,Santa Barbara,CA,12/29/2020,3.0,677460
3126122,San Luis Obispo,CA,12/11/2020,3.0,790274
3126373,Philadelphia,PA,04/06/2021,2.375,652447
3126735,Atlanta,GA,05/12/2021,3.125,916785
3126871,La Jolla,CA,03/25/2021,2.875,778193
3127862,Bonita Springs,FL,06/17/2021,2.375,532461
3128072,Stinson Beach,CA,06/25/2021,2.875,867548
3128367,Redmond,WA,08/31/2021,2.625,1082500
3128481,Santa Clara,UT,08/10/2021,3.125,582885
3128506,Charleston,SC,10/06/2021,3.125,711425
3128654,Brentwood,TN,08/20/2021,3.0,699752
3128710,Morgan Hill,CA,10/05/2021,3.125,1110615
3128874,Fort Lauderdale,FL,08/26/2021,3.0,1078173
3128882,Mcdonough,GA,09/28/2021,2.625,779792
3128929,Glendale,CA,08/17/2021,3.375,887421
3128950,Dublin,CA,08/17/2021,3.25,553097
3128975,Monument,CO,09/24/2021,3.125,883128
3129099,Frisco,TX,08/20/2021,3.125,871984
3129141,Blue Ridge,GA,09/30/2021,4.375,450399
3129225,Honolulu,HI,08/17/2021,2.625,1069165
3129235,Spanish Fork,UT,01/13/2022,3.0,798185
3129334,Fresno,CA,07/28/2021,3.25,740648
3129386,Austin,TX,09/13/2021,3.0,674173
3129429,San Jose,CA,09/02/2021,2.875,888580
3129433,West Linn,OR,08/17/2021,3.25,594354
3129475,Ruskin,FL,07/30/2021,3.0,863801
3129516,Seattle,WA,09/17/2021,2.75,1121688
3129557,Issaquah,WA,08/26/2021,2.875,1127015
3129563,Reno,NV,08/19/2021,3.125,615576
3129613,Pacifica,CA,09/03/2021,3.0,817670
3129629,San Francisco,CA,07/30/2021,2.75,734245
3129657,Pacific Grove,CA,08/19/2021,2.75,744919
3129759,Issaquah,WA,09/10/2021,2.75,868106
3129798,Atlanta,GA,08/24/2021,3.5,724759
3129866,Fair Oaks Ranch,TX,09/01/2021,3.125,683829
3129892,Houston,TX,09/03/2021,3.0,598836
3129907,Windsor,CA,09/24/2021,3.375,763523
3129940,Charleston,SC,08/26/2021,3.125,629294
3129985,Southlake,TX,09/14/2021,3.25,962706
3130011,Dacono,CO,08/31/2021,3.125,581745
3130013,Issaquah,WA,08/17/2021,2.75,1151428
3130014,Saint Louis,MO,07/20/2021,3.0,687769
3130040,Bethesda,MD,08/25/2021,2.875,1212456
3130063,Oakland,CA,08/25/2021,2.75,811788
3130071,Inglewood,CA,08/31/2021,2.875,835551
3130075,Sun Valley,ID,09/16/2021,3.0,721512
3130099,Shoreline,WA,09/15/2021,2.625,1096431
3130128,Longport,NJ,11/02/2021,3.0,1069463
3130129,St George Island,FL,08/25/2021,2.875,946789
3130133,Seattle,WA,09/27/2021,3.375,893372
3130165,Seattle,WA,08/10/2021,3.25,840407
3130199,Austin,TX,08/25/2021,2.625,524659
3130264,Bryn Mawr,PA,08/25/2021,2.875,865313
3130270,San Jose,CA,09/16/2021,3.125,909098
3130294,Jamestown,RI,11/02/2021,3.375,581643
3130308,Cypress,TX,10/04/2021,3.25,903827
3130348,Santa Barbara,CA,10/01/2021,3.25,1150565
3130354,Houston,TX,09/16/2021,2.875,929314
3130368,Arnold,MD,09/15/2021,2.875,526591
3130388,Vacaville,CA,09/09/2021,3.5,721776
3130391,Dublin,CA,09/20/2021,3.375,782635
3130405,Miramar Beach,FL,09/28/2021,2.875,1364764
3130406,Inglewood,CA,09/13/2021,2.875,853333
3130454,Los Angeles,CA,09/08/2021,3.0,912028
3130494,Calabasas,CA,09/20/2021,2.875,1094451
3130497,Easton,MD,09/01/2021,3.75,630021
3130545,Sebastopol,CA,09/02/2021,2.75,914068
3130546,Seattle,WA,09/10/2021,3.0,832271
3130547,Seattle,WA,10/26/2021,3.125,1048018
3130548,Washington,DC,09/16/2021,3.125,1281851
3130572,Vero Beach,FL,10/01/2021,3.25,957057
3130594,Mt Pleasant,SC,09/28/2021,3.0,508883
3130607,Morgan Hill,CA,09/15/2021,3.125,1356617
3130624,Baltimore,MD,09/15/2021,3.0,538404
3130653,Edina,MN,10/22/2021,3.25,659602
3130655,Santa Barbara,CA,08/24/2021,3.125,1358302
3130656,Burlingame,CA,09/08/2021,2.875,902415
3130724,Reno,NV,09/16/2021,3.125,896531
3130795,San Rafael,CA,09/29/2021,3.25,698121
3130812,Ventura,CA,09/29/2021,2.75,1012421
3130827,Malibu,CA,10/26/2021,2.625,867596
3130828,Marietta,GA,10/26/2021,2.625,884745
3130836,New Orleans,LA,11/09/2021,3.5,630589
3130837,Chevy Chase,MD,09/23/2021,3.25,892877
3130873,Snoqualmie,WA,10/08/2021,3.125,895602
3130885,Dallas,TX,09/29/2021,3.25,721799
3130923,Los Angeles,CA,10/12/2021,2.875,835369
3130952,Los Angeles,CA,10/12/2021,3.0,909857
3130958,Matthews,NC,10/21/2021,2.625,528102
3130964,Bothell,WA,10/08/2021,2.625,776985
3131017,Bellingham,WA,10/01/2021,3.0,732117
3131030,Franklin,TN,09/28/2021,2.875,574533
3131049,Matthews,NC,10/07/2021,3.125,773449
3131051,Fishers,IN,01/04/2022,3.375,940379
3131069,Scottsdale,AZ,09/13/2021,2.875,632034
3131082,Kenmore,WA,10/01/2021,3.25,933666
3131083,Carlsbad,CA,11/08/2021,2.75,1100821
3131084,Sunnyvale,CA,09/28/2021,3.0,915902
3131109,Scottsdale,AZ,10/01/2021,3.0,678484
3131122,Salt Lake City,UT,09/23/2021,2.875,1038925
