loan_number,city,state,date_acquired,interest_rate,book_value
40015407,London,GBR,10/25/2022,2.3,22402431
40017372,San Diego,CA,05/10/2023,7.45,151437155
40018840,Lake Ronkonkoma,NY,09/18/2020,7.788,55005
40019304,Newark,NJ,10/28/2020,7.538,97303
40020183,Roosevelt,NY,10/21/2020,7.535,2518
40022876,Denver,CO,02/23/2021,7.288,27307
321100346,Hicksville,NY,01/13/2021,7.413,37868
321120613,Chicago,IL,03/18/2021,6.913,71963
321120926,Philadelphia,PA,06/03/2021,7.975,2608
322010268,Chicago,IL,06/03/2021,7.381,5067
322030104,Philadelphia,PA,04/20/2021,7.975,23035
322030145,Livingston,NJ,04/30/2021,7.104,89354
322030473,Valley Stream,NY,04/20/2021,6.913,18703
322040044,Ellicott City,MD,06/03/2021,7.158,88165
322040228,Chicago,IL,07/30/2021,6.913,42616
322040320,Tamarack,ID,03/04/2023,6.995,37100
322040461,Horseshoe Bay,TX,03/15/2023,9.0,107105
322040551,Horseshoe Bay,TX,03/04/2023,6.47,63559
322040671,Willard,UT,03/04/2023,6.6,241577
322050038,Indio,CA,03/04/2023,7.845,175802
322050312,Palm Springs,CA,03/04/2023,6.975,227861
322050393,Queen Creek,AZ,03/04/2023,6.595,60661
322050639,Portland,OR,03/04/2023,6.87,59030
322050785,Vancouver,WA,03/04/2023,7.625,743175
322050877,Montgomery,TX,03/04/2023,6.725,16511
322060335,Palm Bay,FL,03/04/2023,6.595,45495
322060399,Big Bear Lake,CA,03/04/2023,7.96,143850
322060611,Austin,TX,03/04/2023,7.31,181007
322070017,Mill Creek,WA,03/04/2023,7.56,498884
322070132,Winter Park,FL,03/04/2023,6.595,219393
322070398,Horseshoe Bay,TX,03/04/2023,7.31,259856
322070525,Portland,OR,03/04/2023,7.31,300351
322070553,Petaluma,CA,03/04/2023,7.185,766781
322070977,Mill Creek,WA,03/04/2023,7.56,478771
322080079,Horseshoe Bay,TX,03/04/2023,7.31,144443
322080364,Petaluma,CA,03/04/2023,7.31,55054
322080678,Portland,OR,03/04/2023,7.75,263450
322080819,Portland,OR,03/04/2023,7.75,479000
322080871,West Richland,WA,03/04/2023,7.625,462166
322090010,Castle Rock,WA,03/04/2023,7.755,172207
322090163,Portland,OR,03/04/2023,7.625,547455
322090237,Portland,OR,03/04/2023,7.75,570686
322090697,Portland,OR,03/04/2023,7.625,52106
322100387,Palm Bay,FL,03/04/2023,7.625,103972
322100464,Portland,OR,03/04/2023,7.825,127500
322100661,Palm Bay,FL,03/04/2023,7.625,29009
322100957,Bakersfield,CA,03/04/2023,7.875,402950
322110163,Kennewick,WA,03/04/2023,8.825,249042
322110321,Kennewick,WA,03/04/2023,8.95,286616
322110409,Richland,WA,03/04/2023,9.075,935000
322110654,Palm Bay,FL,05/02/2023,9.63,112914
322110722,Monroe,NC,03/04/2023,9.19,8200
322110731,Monroe,NC,03/04/2023,9.19,8400
322110890,Portland,OR,03/04/2023,9.315,268450
322110975,Oro Valley,AZ,03/04/2023,9.065,215845
322120576,Monroe,NC,03/04/2023,9.19,7400
322120770,Monroe,NC,03/04/2023,9.19,8200
322120960,Monroe,NC,03/04/2023,9.19,7400
323010935,Monroe,NC,03/04/2023,9.19,7600
323020307,Monroe,NC,03/04/2023,9.19,8200
323020512,Monroe,NC,03/04/2023,9.19,8400
323030009,Monroe,NC,03/04/2023,9.19,7600
323030714,Monroe,NC,03/04/2023,9.19,7400
323050151,Monroe,NC,03/04/2023,9.19,13400
323050188,Seattle,WA,05/02/2023,9.88,1089298
323050319,Seattle,WA,05/02/2023,9.505,1120000
323050463,Palm Bay,FL,05/02/2023,9.63,3155
323050717,Seattle,WA,05/02/2023,9.88,1154533
3300002948,Oro Valley,AZ,03/16/2023,10.245,133168
3300003059,Seattle,WA,03/04/2023,9.995,313400
3300003152,Bakersfield,CA,03/16/2023,10.25,381800
3300003307,Hilmar,CA,05/02/2023,10.135,1466742
3300003460,Bakersfield,CA,03/16/2023,10.25,370200
3300003547,Winter Park,FL,05/02/2023,10.13,297500
3300003667,Seattle,WA,03/16/2023,9.995,276000
3300003845,New Providence,NJ,05/26/2022,7.2,37380
3300003979,Brooklyn,NY,03/31/2022,5.825,14943
3300004016,Garden City,NY,05/26/2022,6.325,61306
3300004035,Philadelphia,PA,06/23/2022,6.2,14803
3300004156,Brooklyn,NY,08/24/2022,6.616,466152
3300004172,Irvington,NJ,08/24/2022,6.491,35750
3300004180,Teaneck,NJ,10/28/2022,7.156,20435
3300004199,Paramus,NJ,08/24/2022,6.916,18620
3300004304,Paramus,NJ,11/10/2022,7.236,158456
3300004328,Paramus,NJ,11/10/2022,7.536,122333
3300004337,New Providence,NJ,10/13/2022,7.143,23089
3300004372,Bronx,NY,12/02/2022,7.581,151008
3300004394,Irvington,NJ,12/21/2022,7.763,5353
3300004428,Paterson,NJ,01/19/2023,8.94,20622
3300004435,Paterson,NJ,01/19/2023,8.94,20203
3300004468,Chicago,IL,06/23/2023,9.96,43292
3300004497,River Edge,NJ,12/21/2022,7.513,59910
3300004511,Passaic,NJ,12/21/2022,7.888,22065
3300004518,Spotswood,NJ,01/19/2023,8.94,57303
3300004539,Harding,NJ,02/27/2023,9.125,57908
3300004543,Hackettstown,NJ,03/08/2023,9.31,31747
3310014535,Paramus,NJ,02/16/2023,8.995,106972
3310024553,Paramus,NJ,02/27/2023,9.15,95241
3310025675,Paramus,NJ,04/05/2023,8.905,119917
3310025851,Paramus,NJ,03/08/2023,9.16,173678
3310026967,Hicksville,NY,11/12/2021,6.029,17820
3310027741,Detroit,MI,12/16/2021,6.97,4388
3310027897,Kingston,NY,05/19/2022,6.05,5227
3310027990,Irvington,NJ,01/05/2022,6.55,6935
3310028082,Philadelphia,PA,10/22/2021,8.488,17761
3310028753,Philadelphia,PA,10/22/2021,8.488,7462
3310028961,Lyons,IL,11/29/2021,6.19,7446
3310029094,New Haven,CT,02/11/2022,5.441,4232
3310029500,Marrero,LA,04/14/2022,6.06,11322
3310029979,East Hampton,NY,01/05/2022,5.35,132266
3310030103,Bellevue,WA,03/09/2022,8.04,3278
3310030489,Livingston,NJ,11/29/2021,5.53,16974
3310031086,Somerville,NJ,03/09/2022,7.05,960
3310031111,Philadelphia,PA,11/01/2022,8.96,27262
3310031683,Philadelphia,PA,02/11/2022,6.05,8735
3310031721,Jersey City,NJ,01/05/2022,5.35,35979
3310031899,Corona Del Mar,CA,01/05/2022,5.35,2393
3310032020,Warren,NJ,12/28/2021,5.643,3802
3310032293,Indianapolis,IN,01/11/2022,7.05,68847
3310032442,Tulsa,OK,01/05/2022,6.52,2343
3310032520,Belleair,FL,03/09/2022,5.7,1512
3310032579,Philadelphia,PA,02/07/2022,6.05,6549
3310032951,Auburn,NY,03/09/2022,6.55,319
3310033067,Montclair,NJ,04/01/2022,6.8,11959
3310033176,Montclair,NJ,03/17/2022,5.525,11020
3310033812,Philadelphia,PA,03/22/2022,6.78,4005
3310033903,Chicago,IL,06/07/2022,6.05,16448
3310034073,Philadelphia,PA,10/12/2022,7.55,27205
3310034194,Trenton,NJ,08/08/2022,8.33,4930
3310034279,Brookfield,IL,04/01/2022,8.04,1504
3310034388,Montville,NJ,03/17/2022,5.7,12046
3310034501,Cranford,NJ,04/01/2022,6.49,4604
3310034606,Livingston,NJ,04/01/2022,5.525,70760
3310034820,Chicago,IL,04/08/2022,6.65,41499
3310034892,Milford,DE,04/08/2022,6.8,40084
3310034999,Mahwah,NJ,06/15/2022,6.05,11484
3310035223,Deer Park,NY,06/29/2022,5.7,19706
3310035367,Canton,GA,04/01/2022,6.32,17869
3310035527,Memphis,TN,06/15/2022,6.39,1825
3310035619,Chicago,IL,04/01/2022,6.69,12035
3310035768,Indianapolis,IN,06/15/2022,5.7,7064
3310035798,East Lansing,MI,04/29/2022,6.33,11700
3310035822,Livingston,NJ,05/19/2022,5.7,104425
3310035933,Branchville,NJ,08/16/2022,6.69,24081
3310036021,Newburgh,NY,05/19/2022,6.05,34363
3310036068,Atlantic City,NJ,05/19/2022,6.69,3616
3310036275,Staten Island,NY,06/08/2023,8.841,93429
3310036402,Dayton,OH,04/14/2022,6.69,5398
3310036447,Shawnee,OK,07/14/2022,7.04,3185
3310036550,Livingston,NJ,06/23/2022,6.015,85239
3310036813,Philadelphia,PA,06/15/2022,6.57,3036
3310036904,Jersey City,NJ,08/08/2022,7.04,4559
3310037003,Alexandria,VA,07/25/2022,5.665,97772
3310037040,Baltimore,MD,08/16/2022,6.82,4552
3310037103,Atlanta,GA,08/16/2022,6.8,10386
3310037195,Los Angeles,CA,06/29/2022,6.043,82526
3310037231,Livingston,NJ,07/14/2022,7.05,122750
3310037308,Detroit,MI,07/14/2022,6.63,8472
3310037382,Jersey City,NJ,06/29/2022,6.043,53805
3310037412,Jamaica,NY,07/25/2022,6.45,72409
3310037521,Township Of Marlboro,NJ,08/26/2022,7.5,85298
3310037570,Mamaroneck,NY,08/26/2022,7.05,11618
3310037594,Manhasset,NY,07/07/2022,7.17,43288
3310037716,East Orange,NJ,06/15/2022,6.71,16792
3310037769,Bellevue,WA,07/07/2022,6.3,55353
3310037825,Anderson,SC,08/16/2022,6.92,10148
3310037835,Woodbury,NY,08/16/2022,6.3,48835
3310037890,Chicago,IL,06/29/2022,6.75,15344
3310037933,Houston,TX,07/07/2022,6.05,3095
3310037942,Lindenhurst,NY,07/14/2022,6.3,784
3310037993,Monticello,NY,09/28/2022,7.5,22965
3310038013,Chicago Heights,IL,06/23/2022,6.92,483
3310038123,Gary,IN,09/08/2022,7.17,3475
3310038129,Pine Beach,NJ,08/08/2022,7.55,11354
3310038140,Coral Gables,FL,06/29/2022,6.46,31999
3310038223,Pahoa,HI,11/01/2022,8.4,1390
3310038256,Philadelphia,PA,07/14/2022,6.72,1972
3310038275,New Orleans,LA,07/25/2022,6.77,1773
3310038316,Palm Coast,FL,08/01/2022,8.05,25518
3310038331,New Hyde Park,NY,08/08/2022,6.92,64805
3310038359,Philadelphia,PA,08/08/2022,7.3,5890
3310038434,Los Angeles,CA,07/07/2022,6.3,2094
3310038468,Monroe,NY,08/08/2022,7.5,3145
3310038518,Teaneck,NJ,10/12/2022,8.337,13739
3310038568,Hampton Bays,NY,07/14/2022,7.03,4845
3310038594,Parsippany,NJ,09/21/2022,6.72,8548
3310038602,Hollywood,FL,07/25/2022,6.82,5774
3310038617,Livingston,NJ,10/19/2022,8.358,103267
3310038637,Joshua Tree,CA,08/26/2022,7.45,48751
3310038655,Augusta,GA,07/25/2022,9.45,8411
3310038671,Cooper City,FL,08/16/2022,7.3,2187
3310038679,Chicago,IL,09/08/2022,8.04,12066
3310038704,Palm Coast,FL,08/01/2022,8.05,15468
3310038739,Royal Oak,MI,07/14/2022,8.05,9990
3310038773,Jersey City,NJ,07/25/2022,5.7,5643
3310038781,Montclair,NJ,07/14/2022,6.71,31297
3310038802,East Orange,NJ,08/26/2022,8.519,3640
3310038860,Saranac Lake,NY,09/08/2022,8.33,8480
3310038888,Brooklyn,NY,07/25/2022,7.27,57618
3310038926,City Of Orange,NJ,07/14/2022,7.05,13172
3310038982,Ossining,NY,08/01/2022,7.0,15296
3310039035,Milpitas,CA,08/01/2022,7.45,13803
3310039083,Cape Coral,FL,09/21/2022,8.33,37414
3310039147,Chester,NJ,08/01/2022,7.93,34556
3310039165,Bronx,NY,08/16/2022,8.169,2673
3310039201,Carbondale,PA,07/25/2022,7.95,9979
3310039219,Cape Coral,FL,09/21/2022,8.33,23643
3310039239,Hilton Head Island,SC,09/21/2022,7.3,96696
3310039263,Babylon,NY,07/14/2022,7.05,19602
3310039319,Nyack,NY,08/16/2022,7.95,17790
3310039384,Smith River,CA,08/01/2022,7.55,10829
3310039432,Weiser,ID,08/01/2022,7.77,5435
3310039505,East Orange,NJ,08/26/2022,8.519,3638
3310039520,Cooper City,FL,08/01/2022,8.519,11969
3310039567,Cooper City,FL,09/21/2022,8.519,2029
3310039617,Westminster,MD,08/16/2022,7.55,7625
3310039663,Trenton,NJ,09/28/2022,8.337,2108
3310039812,Washington,DC,08/01/2022,8.519,2116
3310039876,Philadelphia,PA,08/01/2022,7.55,846
3310039965,Plainview,NY,09/08/2022,7.5,14701
3310039984,Pecos,TX,10/19/2022,8.743,17667
3310040074,Belleville,IL,09/08/2022,8.05,1499
3310040193,Atlanta,GA,08/16/2022,8.33,38939
3310040317,Chattanooga,TN,08/16/2022,8.33,16028
3310040479,Manville,NJ,09/28/2022,8.484,8235
3310040558,Allendale,NJ,10/12/2022,7.55,10336
3310040764,Woodruff,SC,09/08/2022,8.589,1437
3310040778,Saddle Brook,NJ,10/12/2022,7.5,26315
3310040799,Brooklyn,NY,09/08/2022,7.55,13662
3310040804,Bowdon,GA,09/28/2022,8.519,1748
3310040821,Little Falls,NJ,10/19/2022,8.484,17786
3310040854,Salem,NJ,09/21/2022,8.33,17977
3310040901,Chicago,IL,09/08/2022,8.33,8702
3310041001,Mulberry,FL,08/26/2022,8.33,3714
3310041146,Parkville,MD,10/12/2022,7.55,17200
3310041163,Parkville,MD,10/12/2022,7.55,17042
3310041211,Atlanta,GA,09/21/2022,7.5,14413
3310041229,Egg Harbor Township,NJ,09/08/2022,8.33,6285
3310041269,Allenhurst,NJ,04/19/2023,8.05,171518
3310041284,Lansing,MI,09/08/2022,8.659,839
3310041335,Pitman,NJ,09/21/2022,7.55,5303
3310041366,Chicago,IL,10/12/2022,8.169,3891
3310041442,Woodbury,NJ,09/21/2022,7.55,3351
3310041459,Pittston,PA,09/21/2022,8.33,3244
3310041517,Red Bank,NJ,09/21/2022,7.55,23722
3310041538,Detroit,MI,09/08/2022,8.659,9672
3310041573,Middletown,NY,10/12/2022,8.519,9621
3310041624,Clearwater,FL,09/21/2022,7.5,18298
3310041635,Clearwater,FL,09/21/2022,7.5,16960
3310041678,Chicago,IL,10/19/2022,8.792,16097
3310041840,Indian Harbour Beach,FL,04/27/2023,9.1,42827
3310041879,Tillson,NY,10/19/2022,8.484,18117
3310041897,Jersey City,NJ,10/19/2022,7.55,32813
3310041920,Massapequa Park,NY,11/10/2022,8.33,4956
3310041968,Lehigh Acres,FL,11/10/2022,8.694,34546
3310041974,Ossining,NY,10/12/2022,8.484,5806
3310042045,Thibodaux,LA,11/10/2022,8.568,1556
3310042082,Gainesville,TX,10/19/2022,8.323,13053
3310042121,Chicago,IL,10/12/2022,8.589,5659
3310042127,Baltimore,MD,09/28/2022,8.33,4663
3310042200,Baltimore,MD,09/28/2022,8.33,7425
3310042254,Middletown,NJ,10/12/2022,7.8,3490
3310042303,Waterbury,CT,06/08/2023,7.94,21250
3310042373,Great Neck,NY,10/19/2022,8.4,13840
3310042381,Palm Springs,CA,10/12/2022,7.8,17126
3310042416,Arroyo Grande,CA,10/19/2022,7.55,7147
3310042426,Eustis,FL,11/01/2022,8.309,8911
3310042505,Eustis,FL,11/01/2022,8.309,7511
3310042600,Sevierville,TN,11/01/2022,8.05,37557
3310042640,Pittsburgh,PA,11/01/2022,9.359,12927
3310042774,Ypsilanti,MI,10/19/2022,8.33,3817
3310042939,Willingboro,NJ,11/10/2022,8.659,6779
3310043023,Bridgeport,CT,10/19/2022,7.55,32239
3310043119,Woodmere,NY,11/10/2022,8.351,76056
3310043138,Plainfield,NJ,10/12/2022,7.95,6059
3310043401,Brick Township,NJ,11/01/2022,8.673,63335
3310043471,Detroit,MI,11/01/2022,8.904,4503
3310043520,Baltimore,MD,11/10/2022,8.505,3457
3310043558,Roselle Park,NJ,11/10/2022,8.05,10640
3310043570,Chicago,IL,11/10/2022,8.757,1738
3310043604,Havertown,PA,11/10/2022,8.365,3799
3310044167,Westminster,MD,11/01/2022,8.96,13469
3310045363,Philadelphia,PA,11/01/2022,8.68,7125
3310045653,Yonkers,NY,06/08/2023,7.94,133516
3310046123,East Orange,NJ,11/10/2022,8.659,4982
3310046266,Cambria Heights,NY,06/29/2023,7.94,133650
3310046586,Livingston,NJ,11/10/2022,8.519,47225
3310046643,Philadelphia,PA,11/01/2022,8.68,1656
3310046762,Salem,NJ,11/10/2022,8.687,1413
3310046850,Rancho Mirage,CA,11/10/2022,8.05,10247
3310047096,Browns Mills,NJ,11/10/2022,8.694,9133
3310047408,New York,NY,05/11/2023,8.148,239714
3310047664,Coram,NY,05/11/2023,8.295,97193
3310047779,Decatur,GA,01/30/2023,8.04,21978
3310047868,Los Angeles,CA,06/21/2023,7.89,168398
3310047959,Branchburg,NJ,04/27/2023,8.925,55688
3310048007,Clayton,NC,05/25/2023,9.107,6001
3310048109,Awendaw,SC,05/11/2023,8.603,26544
3310048200,Hartford,CT,04/27/2023,8.89,44194
3310048221,Wyoming,MI,01/30/2023,8.05,564
3310048452,Lake Arrowhead,CA,04/19/2023,7.54,85076
3310048576,Cheektowaga,NY,04/27/2023,8.75,27290
3310048629,Pittsburgh,PA,04/04/2023,8.365,83309
3310048731,Atlanta,GA,04/27/2023,9.45,8650
3310048772,Nanuet,NY,06/29/2023,7.94,136769
3310048784,Buffalo,NY,04/19/2023,8.75,13935
3310048788,Baltimore,MD,03/15/2023,8.925,5940
3310048809,Huntersville,NC,04/27/2023,8.673,52338
3310048820,Chelmsford,MA,04/04/2023,8.68,158004
3310048834,Sevierville,TN,05/11/2023,10.059,2673
3310048860,Cochran,GA,04/19/2023,8.743,29700
3310048871,Newark,NJ,04/04/2023,8.89,98960
3310048900,Brooklyn,NY,04/27/2023,8.673,187110
3310048994,Baltimore,MD,04/19/2023,8.743,28958
3310049043,Chicago,IL,04/27/2023,8.89,36605
3310049064,Snellville,GA,04/19/2023,9.1,44179
3310049091,Freeport,NY,04/19/2023,8.834,102020
3310049191,Chicago,IL,04/19/2023,8.687,16632
3310049227,Dumont,NJ,04/27/2023,9.198,78943
3310049279,Amsterdam,NY,04/27/2023,8.68,8455
3310049283,Cape Coral,FL,05/25/2023,8.939,8910
3310049316,Oak Lawn,IL,06/08/2023,8.596,46270
3310049402,Oyster Bay,NY,05/11/2023,7.94,246451
3310049447,Atlanta,GA,04/04/2023,8.673,84504
3310049496,Chicago,IL,04/19/2023,8.687,17262
3310049551,Brooklyn,NY,06/29/2023,7.94,675675
3310049558,New Orleans,LA,04/27/2023,9.45,14865
3310049566,Philadelphia,PA,04/19/2023,8.673,15364
3310049586,Buffalo,NY,04/19/2023,8.925,28037
3310049635,Newark,NJ,04/04/2023,8.68,145530
3310049651,Suffolk,VA,06/08/2023,9.366,72300
3310049669,Suffolk,VA,06/21/2023,9.366,75600
3310049676,Suffolk,VA,05/25/2023,9.366,18531
3310049697,Elizabeth,NJ,04/19/2023,8.519,126225
3310049750,Tampa,FL,04/27/2023,8.05,53460
3310049796,Longwood,FL,05/11/2023,8.911,83160
3310049804,Amityville,NY,04/27/2023,8.365,114939
3310049834,Nanuet,NY,06/29/2023,7.94,122958
3310049861,Baltimore,MD,05/18/2023,8.078,1336989
3310049927,Irvington,NJ,04/19/2023,8.05,87377
3310049974,Wenonah,NJ,04/19/2023,8.68,47780
3310050012,Miami,FL,04/27/2023,8.04,186813
3310050047,Valparaiso,IN,04/19/2023,8.575,29280
3310050069,Wallkill,NY,04/27/2023,8.04,58064
3310050093,Jersey City,NJ,04/19/2023,8.04,120285
3310050103,Hardyston,NJ,04/19/2023,8.673,67568
3310050125,Blackwood,NJ,06/08/2023,8.596,50015
3310050154,Panorama City,CA,04/27/2023,8.05,173745
